Customer ID;Gender;Age; Income (USD/Month) 
2437;Male;25; $24.315,00 
2596;Male;61; $16.592,00 
2682;Male;36; $15.280,00 
195;Male;40; $17.940,00 
2978;Male;21; $20.382,00 
2824;Male;26; $12.204,00 
761;Male;49; $6.315,00 
1693;Male;42; $20.746,00 
2731;Male;20; $22.350,00 
676;Male;23; $12.921,00 
2863;Male;19; $12.524,00 
2585;Male;32; $8.224,00 
1338;Male;18; $10.924,00 
1918;Male;41; $22.768,00 
2751;Male;18; $13.200,00 
2355;Male;28; $24.477,00 
1270;Male;36; $21.493,00 
2500;Male;25; $20.812,00 
748;Male;22; $8.948,00 
999;Male;30; $5.886,00 
815;Male;18; $9.253,00 
958;Male;24; $22.014,00 
2067;Male;23; $7.236,00 
1808;Male;59; $18.999,00 
1144;Male;20; $10.707,00 
439;Male;22; $5.494,00 
421;Male;59; $22.830,00 
1904;Male;38; $18.859,00 
1999;Male;23; $12.356,00 
2544;Male;27; $6.822,00 
1464;Male;19; $21.740,00 
2506;Male;51; $23.235,00 
45;Male;21; $19.990,00 
1047;Male;62; $3.419,00 
1294;Male;25; $11.715,00 
2593;Male;33; $9.725,00 
1020;Male;48; $21.007,00 
1540;Male;18; $20.839,00 
1906;Male;51; $4.074,00 
257;Male;21; $8.518,00 
2343;Male;34; $10.972,00 
959;Male;27; $16.377,00 
1779;Male;18; $15.039,00 
930;Male;52; $22.347,00 
2659;Male;39; $23.131,00 
441;Male;28; $12.989,00 
1520;Male;18; $14.187,00 
1305;Male;27; $2.750,00 
1438;Male;36; $9.227,00 
1062;Male;25; $5.645,00 
1461;Male;25; $7.567,00 
320;Male;46; $6.112,00 
1526;Male;26; $15.413,00 
1422;Male;38; $16.656,00 
2616;Male;28; $23.620,00 
85;Male;19; $19.765,00 
2773;Male;44; $30.848,00 
2677;Male;20; $2.456,00 
2270;Male;37; $23.770,00 
1518;Male;45; $28.541,00 
2354;Male;34; $15.061,00 
337;Male;20; $23.802,00 
2732;Male;56; $17.335,00 
1314;Male;35; $16.557,00 
708;Male;36; $17.466,00 
955;Male;50; $19.748,00 
2558;Male;29; $20.650,00 
2884;Male;40; $11.340,00 
1237;Male;21; $8.044,00 
573;Male;34; $2.589,00 
1375;Male;45; $12.186,00 
2985;Male;58; $22.463,00 
2675;Male;36; $17.395,00 
199;Male;56; $21.690,00 
808;Male;27; $5.941,00 
488;Male;35; $19.223,00 
1308;Male;26; $23.843,00 
2082;Male;37; $21.410,00 
559;Male;18; $6.233,00 
374;Male;21; $26.477,00 
1624;Male;19; $13.556,00 
1553;Male;18; $8.738,00 
2344;Male;36; $2.464,00 
2644;Male;52; $18.406,00 
2711;Male;47; $5.919,00 
1542;Male;24; $8.710,00 
780;Male;29; $23.291,00 
1523;Male;52; $17.692,00 
2564;Male;18; $20.191,00 
513;Male;40; $8.766,00 
2529;Male;63; $4.551,00 
2712;Male;26; $8.379,00 
2761;Male;40; $11.462,00 
17444;Male;24; $10.177,00 
17511;Male;23; $10.711,00 
16737;Male;29; $27.305,00 
17099;Male;38; $19.787,00 
15520;Male;36; $15.783,00 
17281;Male;22; $8.959,00 
22859;Male;62; $6.120,00 
21481;Male;28; $18.030,00 
22802;Male;18; $2.733,00 
21417;Male;38; $24.041,00 
50056;Male;65; $3.057,00 
49858;Male;58; $5.370,00 
47687;Male;25; $16.088,00 
46820;Male;34; $3.809,00 
47146;Male;25; $15.753,00 
46007;Male;28; $18.102,00 
18214;Male;39; $6.652,00 
18577;Male;39; $26.691,00 
18398;Male;24; $8.144,00 
20145;Male;46; $10.816,00 
20805;Male;32; $30.455,00 
19911;Male;28; $5.263,00 
20419;Male;45; $15.306,00 
20472;Male;40; $12.616,00 
18624;Male;43; $2.729,00 
20090;Male;64; $24.366,00 
19130;Male;33; $3.590,00 
20277;Male;39; $15.889,00 
19211;Male;40; $7.951,00 
19917;Male;38; $12.191,00 
20142;Male;31; $16.549,00 
19359;Male;54; $19.064,00 
19330;Male;19; $33.368,00 
20262;Male;34; $17.851,00 
20307;Male;38; $9.939,00 
18011;Male;30; $13.581,00 
20922;Male;24; $22.569,00 
19913;Male;29; $17.103,00 
20987;Male;45; $6.908,00 
18174;Male;40; $8.775,00 
19249;Male;34; $7.894,00 
18510;Male;59; $20.062,00 
18215;Male;23; $16.266,00 
18121;Male;36; $19.975,00 
19540;Male;28; $10.329,00 
18898;Male;23; $8.092,00 
19752;Male;37; $23.527,00 
20954;Male;19; $8.193,00 
20270;Male;24; $15.017,00 
18459;Male;28; $21.977,00 
18020;Male;21; $23.593,00 
20677;Male;24; $21.511,00 
20443;Male;38; $9.318,00 
18203;Male;38; $20.029,00 
19855;Male;24; $33.606,00 
20146;Male;23; $4.500,00 
19328;Male;29; $9.370,00 
44459;Male;22; $12.190,00 
42542;Male;55; $23.070,00 
44190;Male;30; $2.335,00 
44503;Male;39; $4.928,00 
44931;Male;32; $18.330,00 
43477;Male;61; $7.566,00 
44831;Male;18; $22.792,00 
42377;Male;60; $14.239,00 
42459;Male;52; $2.374,00 
44279;Male;28; $29.147,00 
44395;Male;28; $18.902,00 
42123;Male;19; $19.547,00 
44415;Male;27; $30.434,00 
44131;Male;31; $18.849,00 
44772;Male;41; $22.943,00 
43894;Male;36; $2.815,00 
42379;Male;63; $6.460,00 
43960;Male;28; $26.272,00 
44763;Male;46; $20.809,00 
44367;Male;51; $19.658,00 
44650;Male;30; $19.630,00 
42298;Male;63; $19.878,00 
44890;Male;31; $5.485,00 
44705;Male;38; $24.281,00 
43754;Male;38; $7.604,00 
43152;Male;38; $5.286,00 
42281;Male;37; $23.478,00 
44246;Male;49; $17.229,00 
43137;Male;32; $9.263,00 
43165;Male;27; $8.930,00 
43448;Male;49; $14.763,00 
44584;Male;47; $8.663,00 
42920;Male;19; $30.821,00 
44373;Male;19; $23.732,00 
43248;Male;35; $21.252,00 
42102;Male;62; $20.748,00 
43433;Male;38; $25.052,00 
42205;Male;19; $34.593,00 
43814;Male;58; $3.919,00 
43935;Male;25; $10.022,00 
44868;Male;36; $12.296,00 
44325;Male;29; $20.448,00 
42121;Male;24; $24.684,00 
43307;Male;25; $23.894,00 
42107;Male;47; $7.894,00 
44497;Male;50; $4.516,00 
44885;Male;40; $9.091,00 
42795;Male;25; $19.247,00 
42288;Male;23; $11.548,00 
44624;Male;35; $6.564,00 
44641;Male;48; $20.929,00 
43746;Male;30; $31.098,00 
44520;Male;24; $27.243,00 
42659;Male;27; $18.305,00 
44873;Male;35; $24.054,00 
42882;Male;47; $20.782,00 
43299;Male;45; $4.913,00 
43849;Male;28; $32.381,00 
42995;Male;34; $24.936,00 
42392;Male;57; $27.788,00 
42980;Male;31; $30.820,00 
44719;Male;29; $24.947,00 
42336;Male;21; $14.359,00 
43080;Male;19; $26.407,00 
43158;Male;49; $25.840,00 
44993;Male;36; $16.568,00 
43875;Male;55; $4.316,00 
44940;Male;65; $6.370,00 
42091;Male;34; $18.230,00 
42836;Male;19; $15.203,00 
42745;Male;24; $32.877,00 
42771;Male;34; $20.573,00 
44454;Male;18; $24.077,00 
43860;Male;36; $20.428,00 
43842;Male;54; $20.507,00 
44219;Male;34; $14.819,00 
44923;Male;59; $7.925,00 
44809;Male;35; $2.768,00 
44456;Male;53; $28.656,00 
43704;Male;27; $5.004,00 
43178;Male;38; $33.127,00 
42231;Male;37; $26.049,00 
42460;Male;35; $28.334,00 
44018;Male;35; $3.100,00 
44785;Male;51; $5.718,00 
44789;Male;54; $5.111,00 
42905;Male;29; $28.550,00 
42519;Male;32; $7.486,00 
44183;Male;50; $18.093,00 
42811;Male;20; $20.167,00 
43044;Male;34; $4.836,00 
43743;Male;23; $17.431,00 
43812;Male;39; $8.826,00 
42858;Male;23; $4.831,00 
42115;Male;59; $17.550,00 
44272;Male;40; $11.026,00 
44600;Male;30; $4.947,00 
44568;Male;32; $2.658,00 
43470;Male;22; $13.883,00 
43209;Male;33; $14.118,00 
43787;Male;18; $23.119,00 
42579;Male;29; $14.997,00 
42756;Male;51; $8.280,00 
44824;Male;31; $28.880,00 
42247;Male;52; $14.823,00 
43895;Male;52; $5.541,00 
44068;Male;56; $19.324,00 
44773;Male;55; $24.525,00 
44660;Male;39; $23.842,00 
43375;Male;18; $19.306,00 
42965;Male;37; $12.131,00 
44944;Male;32; $32.835,00 
44134;Male;38; $5.479,00 
42647;Male;28; $10.325,00 
44344;Male;55; $8.269,00 
43673;Male;40; $20.763,00 
44696;Male;43; $21.025,00 
42729;Male;21; $13.597,00 
43786;Male;59; $6.048,00 
44376;Male;19; $2.258,00 
43284;Male;42; $5.861,00 
43279;Male;39; $16.868,00 
43392;Male;63; $8.391,00 
43741;Male;40; $19.812,00 
42770;Male;31; $10.712,00 
43221;Male;52; $12.116,00 
44759;Male;61; $5.393,00 
42510;Male;61; $13.497,00 
42946;Male;20; $18.141,00 
43527;Male;45; $24.473,00 
43887;Male;63; $8.617,00 
43435;Male;62; $20.666,00 
42270;Male;25; $22.031,00 
42832;Male;51; $24.826,00 
42666;Male;52; $10.883,00 
44037;Male;35; $29.792,00 
44182;Male;50; $19.278,00 
43148;Male;25; $14.653,00 
43924;Male;30; $13.399,00 
44283;Male;38; $2.453,00 
43905;Male;43; $18.909,00 
42485;Male;48; $22.693,00 
42750;Male;30; $5.549,00 
43159;Male;56; $16.261,00 
44795;Male;29; $19.295,00 
44605;Male;33; $6.157,00 
43197;Male;45; $8.117,00 
44001;Male;22; $5.210,00 
43108;Male;37; $11.079,00 
42840;Male;61; $12.036,00 
42549;Male;37; $15.396,00 
36774;Male;30; $13.428,00 
37298;Male;49; $22.669,00 
36491;Male;50; $17.040,00 
37875;Male;19; $24.083,00 
37212;Male;29; $14.399,00 
38708;Male;45; $10.310,00 
36504;Male;21; $28.982,00 
38316;Male;19; $9.498,00 
36316;Male;33; $4.618,00 
37046;Male;20; $12.339,00 
37475;Male;40; $12.586,00 
36113;Male;48; $32.884,00 
38210;Male;24; $18.087,00 
36596;Male;40; $5.220,00 
37393;Male;18; $22.205,00 
37969;Male;30; $28.776,00 
38146;Male;36; $6.577,00 
36958;Male;18; $3.382,00 
38101;Male;22; $29.653,00 
37044;Male;49; $4.640,00 
36354;Male;39; $12.593,00 
36552;Male;54; $18.477,00 
37227;Male;21; $14.008,00 
37369;Male;55; $10.807,00 
14513;Male;62; $3.892,00 
13618;Male;43; $3.079,00 
13678;Male;32; $6.668,00 
13050;Male;38; $14.178,00 
13951;Male;19; $11.402,00 
13837;Male;21; $18.139,00 
12223;Male;46; $23.817,00 
12932;Male;64; $22.173,00 
14892;Male;35; $22.165,00 
14290;Male;22; $15.248,00 
12565;Male;27; $5.005,00 
13107;Male;36; $18.908,00 
13894;Male;32; $21.898,00 
14193;Male;31; $27.116,00 
13296;Male;27; $21.799,00 
41978;Male;22; $4.254,00 
40845;Male;31; $7.467,00 
41819;Male;47; $3.300,00 
52090;Male;22; $22.308,00 
52379;Male;24; $18.015,00 
52212;Male;37; $5.656,00 
52182;Male;36; $9.940,00 
53905;Male;37; $18.974,00 
53880;Male;43; $12.774,00 
53311;Male;25; $13.445,00 
52146;Male;25; $5.841,00 
53651;Male;28; $12.774,00 
52109;Male;35; $3.477,00 
53657;Male;24; $12.735,00 
51013;Male;19; $16.840,00 
51772;Male;25; $6.698,00 
52539;Male;25; $15.958,00 
51661;Male;39; $4.334,00 
52137;Male;36; $7.447,00 
52577;Male;19; $3.066,00 
52533;Male;20; $25.214,00 
52986;Male;24; $4.929,00 
52214;Male;22; $11.658,00 
53944;Male;55; $23.359,00 
51580;Male;51; $6.115,00 
51131;Male;32; $20.045,00 
52060;Male;22; $8.590,00 
53184;Male;46; $18.370,00 
52358;Male;22; $15.964,00 
51933;Male;29; $6.325,00 
53973;Male;27; $8.249,00 
52880;Male;27; $14.140,00 
53126;Male;24; $3.032,00 
51574;Male;26; $20.450,00 
53683;Male;26; $9.389,00 
51818;Male;47; $23.671,00 
53041;Male;48; $17.556,00 
53307;Male;31; $4.678,00 
52189;Male;19; $20.974,00 
53966;Male;50; $4.434,00 
51166;Male;32; $13.643,00 
51529;Male;39; $18.242,00 
51478;Male;19; $5.547,00 
51032;Male;24; $5.710,00 
53790;Male;40; $14.088,00 
52264;Male;23; $23.037,00 
51417;Male;30; $4.042,00 
53850;Male;20; $5.822,00 
53758;Male;41; $6.529,00 
53521;Male;59; $15.708,00 
52686;Male;38; $3.386,00 
53095;Male;19; $7.338,00 
53386;Male;37; $14.534,00 
53048;Male;23; $31.566,00 
51848;Male;23; $16.891,00 
51774;Male;24; $9.278,00 
51824;Male;38; $19.745,00 
52207;Male;31; $19.308,00 
52373;Male;63; $5.134,00 
51999;Male;37; $15.341,00 
51961;Male;31; $5.498,00 
51214;Male;51; $13.541,00 
52625;Male;20; $12.090,00 
53459;Male;32; $19.445,00 
52501;Male;20; $4.182,00 
53914;Male;25; $8.587,00 
52001;Male;20; $11.060,00 
51651;Male;29; $17.988,00 
51026;Male;36; $22.564,00 
51377;Male;42; $32.209,00 
51745;Male;27; $15.072,00 
52377;Male;38; $29.821,00 
52492;Male;63; $33.881,00 
52842;Male;34; $2.472,00 
51840;Male;31; $16.074,00 
53083;Male;20; $5.303,00 
53127;Male;58; $5.433,00 
53927;Male;21; $2.298,00 
52630;Male;61; $6.627,00 
52879;Male;45; $20.093,00 
53296;Male;35; $10.874,00 
53481;Male;25; $29.885,00 
52536;Male;24; $10.606,00 
51922;Male;61; $5.434,00 
52836;Male;39; $7.420,00 
53012;Male;41; $10.153,00 
53792;Male;40; $17.751,00 
52959;Male;30; $18.090,00 
51149;Male;19; $12.869,00 
52497;Male;23; $5.296,00 
51196;Male;21; $16.965,00 
52935;Male;63; $22.288,00 
52016;Male;29; $21.124,00 
51444;Male;35; $24.161,00 
52040;Male;21; $18.206,00 
51725;Male;40; $24.500,00 
51654;Male;47; $13.408,00 
53314;Male;18; $22.770,00 
52013;Male;29; $8.619,00 
53251;Male;29; $5.040,00 
51384;Male;32; $4.082,00 
53395;Male;59; $3.269,00 
53817;Male;34; $27.642,00 
51929;Male;30; $30.312,00 
53284;Male;23; $8.938,00 
52596;Male;28; $5.766,00 
53495;Male;60; $20.873,00 
51227;Male;40; $16.316,00 
52350;Male;55; $30.596,00 
53069;Male;27; $4.106,00 
51985;Male;19; $8.467,00 
53193;Male;38; $9.882,00 
53301;Male;32; $3.211,00 
51329;Male;38; $7.265,00 
52436;Male;19; $2.758,00 
52327;Male;38; $21.693,00 
52242;Male;34; $12.084,00 
52443;Male;27; $7.290,00 
51054;Male;61; $25.316,00 
51328;Male;20; $11.881,00 
52983;Male;24; $32.171,00 
53820;Male;31; $7.380,00 
51744;Male;35; $16.508,00 
51599;Male;60; $7.787,00 
52472;Male;29; $21.484,00 
51916;Male;24; $20.783,00 
52905;Male;37; $10.720,00 
51312;Male;31; $18.162,00 
53829;Male;19; $4.456,00 
29274;Male;50; $3.585,00 
29587;Male;28; $16.515,00 
29066;Male;65; $2.317,00 
29729;Male;59; $21.189,00 
29324;Male;20; $5.021,00 
29780;Male;20; $2.273,00 
29654;Male;34; $22.378,00 
29150;Male;18; $13.969,00 
33783;Male;53; $8.660,00 
35258;Male;33; $19.129,00 
57589;Male;55; $16.673,00 
58507;Male;24; $10.415,00 
58881;Male;33; $9.297,00 
57170;Male;24; $13.856,00 
57702;Male;26; $16.053,00 
59102;Male;34; $11.245,00 
57093;Male;47; $15.923,00 
58686;Male;36; $14.046,00 
57179;Male;46; $18.327,00 
57023;Male;19; $27.986,00 
59204;Male;60; $23.157,00 
59738;Male;23; $5.368,00 
57152;Male;30; $4.444,00 
57407;Male;32; $16.995,00 
4576;Male;34; $23.895,00 
3648;Male;33; $34.820,00 
3744;Male;39; $33.519,00 
4214;Male;50; $23.221,00 
5439;Male;39; $13.601,00 
3242;Male;38; $23.148,00 
5162;Male;33; $33.464,00 
3083;Male;22; $19.575,00 
5186;Male;24; $7.961,00 
4141;Male;19; $24.750,00 
5299;Male;64; $24.313,00 
4341;Male;55; $7.494,00 
4459;Male;27; $5.510,00 
3968;Male;30; $21.443,00 
4841;Male;24; $8.291,00 
5965;Male;28; $2.877,00 
3651;Male;47; $16.036,00 
4735;Male;62; $6.277,00 
5964;Male;18; $24.620,00 
3476;Male;38; $22.498,00 
4511;Male;33; $2.955,00 
4155;Male;18; $4.726,00 
3741;Male;30; $16.371,00 
5871;Male;42; $7.672,00 
4522;Male;23; $10.140,00 
5735;Male;47; $20.033,00 
5804;Male;30; $16.962,00 
4574;Male;59; $14.631,00 
3884;Male;22; $13.882,00 
26785;Male;29; $3.611,00 
26924;Male;24; $14.421,00 
24969;Male;60; $15.441,00 
26522;Male;38; $18.330,00 
25293;Male;24; $5.182,00 
24569;Male;24; $5.872,00 
31114;Male;21; $18.339,00 
30974;Male;24; $14.902,00 
30897;Male;24; $14.752,00 
6561;Male;29; $10.183,00 
6234;Male;21; $17.310,00 
8434;Male;34; $2.284,00 
7758;Male;22; $14.353,00 
8282;Male;34; $16.012,00 
6185;Male;62; $11.004,00 
7282;Male;50; $14.102,00 
6246;Male;61; $18.134,00 
8375;Male;46; $22.149,00 
7685;Male;40; $13.298,00 
6237;Male;37; $15.515,00 
6971;Male;29; $3.723,00 
7151;Male;29; $4.577,00 
8515;Male;50; $23.925,00 
8427;Male;26; $14.734,00 
6763;Male;36; $19.153,00 
6862;Male;28; $23.404,00 
6449;Male;26; $2.704,00 
6810;Male;27; $21.152,00 
8284;Male;29; $10.898,00 
6074;Male;28; $26.676,00 
8640;Male;36; $8.768,00 
8445;Male;63; $6.505,00 
7442;Male;29; $16.597,00 
8734;Male;32; $2.571,00 
8217;Male;33; $22.085,00 
8829;Male;23; $9.977,00 
6193;Male;25; $16.153,00 
8683;Male;56; $29.023,00 
8452;Male;23; $31.110,00 
6918;Male;30; $20.909,00 
8085;Male;61; $11.699,00 
6366;Male;35; $19.023,00 
7742;Male;22; $13.633,00 
6191;Male;30; $24.122,00 
8590;Male;44; $15.150,00 
7953;Male;33; $14.170,00 
6041;Male;39; $23.088,00 
6384;Male;49; $4.874,00 
8626;Male;25; $16.840,00 
7894;Male;30; $24.145,00 
6720;Male;23; $3.031,00 
7055;Male;49; $12.233,00 
11941;Male;42; $6.871,00 
9200;Male;58; $10.220,00 
10299;Male;30; $3.578,00 
55501;Male;58; $14.848,00 
56759;Male;45; $33.965,00 
56509;Male;23; $19.718,00 
2936;Male;25; $23.656,00 
777;Male;22; $6.194,00 
8;Male;20; $7.496,00 
2689;Male;18; $22.436,00 
2561;Male;54; $6.299,00 
1713;Male;28; $17.517,00 
2375;Male;23; $20.629,00 
2721;Male;19; $20.082,00 
571;Male;22; $12.853,00 
765;Male;22; $24.698,00 
686;Male;39; $17.436,00 
2399;Male;24; $17.322,00 
944;Male;24; $13.413,00 
1835;Male;30; $20.640,00 
2866;Male;23; $13.256,00 
2617;Male;26; $7.144,00 
2550;Male;51; $16.842,00 
26;Male;44; $5.343,00 
2923;Male;23; $19.742,00 
1888;Male;37; $5.600,00 
2946;Male;39; $5.871,00 
207;Male;25; $11.149,00 
2774;Male;61; $15.648,00 
420;Male;25; $34.913,00 
2655;Male;60; $16.883,00 
115;Male;62; $21.263,00 
1775;Male;23; $18.822,00 
2419;Male;29; $13.337,00 
1696;Male;60; $3.787,00 
674;Male;33; $18.309,00 
2663;Male;46; $22.225,00 
16685;Male;55; $14.221,00 
16137;Male;25; $32.433,00 
17717;Male;33; $24.370,00 
23930;Male;34; $19.940,00 
21259;Male;45; $28.113,00 
22454;Male;28; $20.052,00 
47883;Male;25; $16.392,00 
46368;Male;23; $5.363,00 
45875;Male;26; $24.872,00 
18652;Male;39; $6.997,00 
20505;Male;19; $23.233,00 
20938;Male;20; $19.139,00 
18388;Male;30; $2.216,00 
18130;Male;40; $14.022,00 
20546;Male;20; $17.360,00 
19516;Male;22; $27.638,00 
19388;Male;29; $9.485,00 
20275;Male;35; $6.070,00 
20454;Male;65; $34.936,00 
19877;Male;38; $16.684,00 
20349;Male;58; $22.882,00 
19504;Male;40; $13.753,00 
20149;Male;29; $20.263,00 
19492;Male;24; $18.978,00 
19253;Male;22; $2.128,00 
20773;Male;18; $23.321,00 
20588;Male;33; $23.163,00 
20821;Male;24; $19.167,00 
19045;Male;42; $19.670,00 
19216;Male;59; $13.177,00 
18278;Male;26; $11.969,00 
19374;Male;33; $18.595,00 
42845;Male;26; $16.865,00 
44544;Male;47; $13.184,00 
43168;Male;34; $5.663,00 
42787;Male;39; $2.825,00 
42747;Male;29; $14.818,00 
42496;Male;59; $12.602,00 
44142;Male;32; $24.736,00 
43817;Male;37; $22.623,00 
43845;Male;25; $32.759,00 
43089;Male;61; $17.089,00 
42193;Male;34; $14.722,00 
43283;Male;34; $6.314,00 
44780;Male;21; $6.147,00 
43998;Male;19; $25.224,00 
44844;Male;39; $6.093,00 
42009;Male;30; $16.323,00 
43093;Male;26; $10.061,00 
42432;Male;37; $2.583,00 
43554;Male;23; $3.675,00 
42843;Male;49; $16.272,00 
44490;Male;24; $16.600,00 
42087;Male;26; $28.677,00 
44215;Male;40; $25.168,00 
44853;Male;19; $10.081,00 
43259;Male;54; $13.201,00 
42444;Male;50; $20.268,00 
42503;Male;23; $23.687,00 
42847;Male;39; $5.844,00 
43446;Male;29; $17.900,00 
44368;Male;28; $20.078,00 
42014;Male;25; $13.977,00 
43662;Male;35; $5.571,00 
42337;Male;43; $34.356,00 
42364;Male;53; $3.098,00 
42260;Male;61; $13.057,00 
42622;Male;40; $14.809,00 
43991;Male;25; $2.474,00 
42849;Male;24; $10.245,00 
43538;Male;36; $3.336,00 
42263;Male;19; $6.243,00 
43420;Male;26; $7.034,00 
42527;Male;36; $12.507,00 
44871;Male;28; $25.777,00 
44188;Male;24; $12.510,00 
43212;Male;36; $4.838,00 
44304;Male;21; $15.126,00 
44160;Male;26; $11.166,00 
43965;Male;30; $23.809,00 
44695;Male;24; $23.146,00 
42625;Male;60; $14.379,00 
44630;Male;38; $17.242,00 
42883;Male;42; $4.156,00 
42982;Male;21; $18.886,00 
44431;Male;61; $5.977,00 
44074;Male;24; $11.410,00 
42027;Male;18; $18.431,00 
43325;Male;32; $22.377,00 
43637;Male;55; $16.922,00 
43224;Male;38; $31.228,00 
43640;Male;58; $6.021,00 
43835;Male;24; $7.711,00 
43022;Male;22; $23.818,00 
44364;Male;46; $14.727,00 
42030;Male;38; $3.651,00 
42732;Male;32; $3.794,00 
43097;Male;40; $2.501,00 
42122;Male;28; $6.278,00 
43657;Male;31; $18.549,00 
42528;Male;59; $10.372,00 
43793;Male;35; $18.490,00 
43092;Male;26; $3.142,00 
44558;Male;55; $2.242,00 
44052;Male;49; $11.583,00 
44971;Male;64; $8.105,00 
43438;Male;32; $21.234,00 
44911;Male;61; $11.327,00 
44718;Male;35; $10.161,00 
43460;Male;49; $20.285,00 
44099;Male;53; $20.396,00 
44522;Male;35; $23.310,00 
42443;Male;21; $20.265,00 
44221;Male;28; $24.106,00 
42896;Male;43; $9.729,00 
43471;Male;35; $19.114,00 
43652;Male;19; $9.198,00 
43163;Male;31; $24.237,00 
42022;Male;64; $9.723,00 
43489;Male;30; $7.542,00 
42162;Male;52; $14.914,00 
42423;Male;30; $9.292,00 
43923;Male;33; $34.731,00 
44310;Male;20; $10.455,00 
42744;Male;23; $19.162,00 
42997;Male;34; $13.714,00 
43522;Male;57; $6.106,00 
42222;Male;44; $13.662,00 
44242;Male;34; $33.482,00 
42513;Male;18; $18.739,00 
42704;Male;21; $4.508,00 
44247;Male;37; $3.060,00 
42866;Male;18; $9.137,00 
43124;Male;30; $18.681,00 
42948;Male;43; $23.176,00 
44385;Male;40; $18.822,00 
43909;Male;23; $20.408,00 
44819;Male;42; $32.643,00 
44977;Male;26; $21.510,00 
43764;Male;21; $7.296,00 
43107;Male;55; $11.282,00 
42809;Male;28; $8.697,00 
42020;Male;58; $20.154,00 
42241;Male;32; $23.021,00 
43258;Male;63; $14.217,00 
43019;Male;29; $2.830,00 
42687;Male;40; $25.812,00 
42358;Male;40; $16.877,00 
44751;Male;30; $4.878,00 
43324;Male;51; $5.987,00 
43950;Male;26; $22.821,00 
44970;Male;20; $5.430,00 
42045;Male;19; $3.499,00 
44049;Male;35; $25.225,00 
38551;Male;29; $22.247,00 
38952;Male;27; $2.177,00 
36825;Male;35; $7.249,00 
38056;Male;35; $11.614,00 
37530;Male;39; $18.470,00 
36888;Male;29; $11.668,00 
38042;Male;41; $22.722,00 
37375;Male;32; $24.599,00 
37064;Male;24; $12.723,00 
37960;Male;58; $20.442,00 
36448;Male;38; $17.460,00 
38062;Male;40; $23.314,00 
37384;Male;52; $23.666,00 
38376;Male;31; $3.885,00 
